"conflict_country","iso3c","YYYYMM","med_loc_x","med_loc_y","latitude_con","longitude_con","dist_mediation_conflict","mediation_count","agreements_sum","fatalities_best"
"Israel","ISR","202406",-77.016,38.905,31.4329786422529,34.9911381968011,9516230.26272543,1,0,0
"Israel","ISR","202407",-77.016,38.905,31.4329786422529,34.9911381968011,9516230.26272543,2,0,0
"Israel","ISR","202409",-77.016,38.905,31.4329786422529,34.9911381968011,9516230.26272543,3,0,0
"Israel","ISR","202410",-77.016,38.905,31.4329786422529,34.9911381968011,9516230.26272543,2,0,0
"Israel","ISR","202411",-77.016,38.905,31.4329786422529,34.9911381968011,9516230.26272543,5,0,0
"Israel","ISR","202312",-75.695,45.425,31.4329786422529,34.9911381968011,8994235.30797311,1,0,7097
"Israel","ISR","202409",-75.695,45.425,31.4329786422529,34.9911381968011,8994235.30797311,1,0,0
"Israel","ISR","202408",-74.268,4.734,31.4329786422529,34.9911381968011,11547767.8732286,1,0,0
"Israel","ISR","202409",-74.268,4.734,31.4329786422529,34.9911381968011,11547767.8732286,5,0,0
"Israel","ISR","202301",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,4,0,22
"Israel","ISR","202302",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,3,0,20
"Israel","ISR","202303",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,1,0,17
"Israel","ISR","202304",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,2,0,1
"Israel","ISR","202305",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,2,0,52
"Israel","ISR","202306",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,3,0,17
"Israel","ISR","202307",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,2,0,21
"Israel","ISR","202308",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,2,0,12
"Israel","ISR","202309",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,11,0,9
"Israel","ISR","202310",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,12,1,9944
"Israel","ISR","202311",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,14,0,6211
"Israel","ISR","202312",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,8,3,7097
"Israel","ISR","202401",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,7,0,0
"Israel","ISR","202402",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,9,0,0
"Israel","ISR","202403",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,4,1,0
"Israel","ISR","202404",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,9,0,0
"Israel","ISR","202405",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,9,1,0
"Israel","ISR","202406",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,6,1,0
"Israel","ISR","202407",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,6,0,0
"Israel","ISR","202408",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,3,0,0
"Israel","ISR","202409",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,29,0,0
"Israel","ISR","202410",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,6,0,0
"Israel","ISR","202411",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,6,0,0
"Israel","ISR","202412",-73.925,40.694,31.4329786422529,34.9911381968011,9185300.75447563,5,0,0
"Israel","ISR","202311",-64.683,10.14,31.4329786422529,34.9911381968011,10333529.1942009,1,0,6211
"Israel","ISR","202312",-8.009,31.63,31.4329786422529,34.9911381968011,4052815.11916767,1,0,7097
"Israel","ISR","202312",-8,53,31.4329786422529,34.9911381968011,4187670.75629434,1,0,7097
"Israel","ISR","202410",-6.842,34.021,31.4329786422529,34.9911381968011,3901123.55549778,1,0,0
"Israel","ISR","202404",-6.26,53.35,31.4329786422529,34.9911381968011,4090242.30018692,1,0,0
"Israel","ISR","202409",-6.26,53.35,31.4329786422529,34.9911381968011,4090242.30018692,1,0,0
"Israel","ISR","202410",-6.26,53.35,31.4329786422529,34.9911381968011,4090242.30018692,1,0,0
"Israel","ISR","202412",-6.26,53.35,31.4329786422529,34.9911381968011,4090242.30018692,1,0,0
"Israel","ISR","202311",-4,40,31.4329786422529,34.9911381968011,3619653.99890331,1,0,6211
"Israel","ISR","202311",2.352,48.857,31.4329786422529,34.9911381968011,3346754.87509361,2,0,6211
"Israel","ISR","202312",2.352,48.857,31.4329786422529,34.9911381968011,3346754.87509361,1,0,7097
"Israel","ISR","202401",2.352,48.857,31.4329786422529,34.9911381968011,3346754.87509361,1,0,0
"Israel","ISR","202402",2.352,48.857,31.4329786422529,34.9911381968011,3346754.87509361,2,0,0
"Israel","ISR","202405",2.352,48.857,31.4329786422529,34.9911381968011,3346754.87509361,2,0,0
"Israel","ISR","202409",2.352,48.857,31.4329786422529,34.9911381968011,3346754.87509361,1,0,0
"Israel","ISR","202410",2.352,48.857,31.4329786422529,34.9911381968011,3346754.87509361,1,0,0
"Israel","ISR","202402",3,28,31.4329786422529,34.9911381968011,3105476.24806992,1,0,0
"Israel","ISR","202403",3.059,36.754,31.4329786422529,34.9911381968011,2988253.36683691,1,0,0
"Israel","ISR","202405",4.31,52.08,31.4329786422529,34.9911381968011,3385939.14750731,1,0,0
"Israel","ISR","202305",4.352,50.847,31.4329786422529,34.9911381968011,3315202.06460109,1,0,52
"Israel","ISR","202311",4.352,50.847,31.4329786422529,34.9911381968011,3315202.06460109,1,0,6211
"Israel","ISR","202312",4.352,50.847,31.4329786422529,34.9911381968011,3315202.06460109,1,0,7097
"Israel","ISR","202401",4.352,50.847,31.4329786422529,34.9911381968011,3315202.06460109,2,0,0
"Israel","ISR","202404",4.352,50.847,31.4329786422529,34.9911381968011,3315202.06460109,1,0,0
"Israel","ISR","202405",4.352,50.847,31.4329786422529,34.9911381968011,3315202.06460109,3,0,0
"Israel","ISR","202410",4.352,50.847,31.4329786422529,34.9911381968011,3315202.06460109,2,0,0
"Israel","ISR","202411",4.352,50.847,31.4329786422529,34.9911381968011,3315202.06460109,1,0,0
"Israel","ISR","202410",6.147,46.202,31.4329786422529,34.9911381968011,2967634.441634,1,0,0
"Israel","ISR","202401",9.836,46.803,31.4329786422529,34.9911381968011,2744487.56304712,1,0,0
"Israel","ISR","202312",10.739,59.913,31.4329786422529,34.9911381968011,3643421.19121045,1,0,7097
"Israel","ISR","202402",11.575,48.138,31.4329786422529,34.9911381968011,2712815.23686038,2,0,0
"Israel","ISR","202311",12.45,41.9,31.4329786422529,34.9911381968011,2315151.03357566,1,0,6211
"Israel","ISR","202411",12.45,41.9,31.4329786422529,34.9911381968011,2315151.03357566,1,0,0
"Israel","ISR","202412",12.45,41.9,31.4329786422529,34.9911381968011,2315151.03357566,1,0,0
"Israel","ISR","202407",12.483,41.893,31.4329786422529,34.9911381968011,2312328.9782554,1,0,0
"Israel","ISR","202411",12.483,41.893,31.4329786422529,34.9911381968011,2312328.9782554,2,0,0
"Israel","ISR","202412",12.568,55.676,31.4329786422529,34.9911381968011,3217519.60881314,1,0,0
"Israel","ISR","202305",13.405,52.52,31.4329786422529,34.9911381968011,2925751.17910902,1,0,52
"Israel","ISR","202410",13.405,52.52,31.4329786422529,34.9911381968011,2925751.17910902,1,0,0
"Israel","ISR","202412",14.512,35.898,31.4329786422529,34.9911381968011,1957299.05197514,1,0,0
"Israel","ISR","202312",15.255,54.526,31.4329786422529,34.9911381968011,3008780.83481613,1,0,7097
"Israel","ISR","202406",16.867,41.125,31.4329786422529,34.9911381968011,1945531.80667724,1,0,0
"Israel","ISR","202312",21.011,52.23,31.4329786422529,34.9911381968011,2578904.72730619,2,0,7097
"Israel","ISR","202404",28.955,41.014,31.4329786422529,34.9911381968011,1195612.39188892,1,0,0
"Israel","ISR","202410",28.955,41.014,31.4329786422529,34.9911381968011,1195612.39188892,2,0,0
"Israel","ISR","202411",28.955,41.014,31.4329786422529,34.9911381968011,1195612.39188892,1,0,0
"Israel","ISR","202308",30,27,31.4329786422529,34.9911381968011,691672.463948722,1,0,12
"Israel","ISR","202310",30,27,31.4329786422529,34.9911381968011,691672.463948722,3,0,9944
"Israel","ISR","202311",30,27,31.4329786422529,34.9911381968011,691672.463948722,1,0,6211
"Israel","ISR","2024",30,27,31.4329786422529,34.9911381968011,691672.463948722,1,0,0
"Israel","ISR","202410",30,27,31.4329786422529,34.9911381968011,691672.463948722,1,0,0
"Israel","ISR","202412",30,27,31.4329786422529,34.9911381968011,691672.463948722,1,0,0
"Israel","ISR","202408",30.059,-1.944,31.4329786422529,34.9911381968011,3751957.88124942,1,0,0
"Israel","ISR","202301",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,2,0,22
"Israel","ISR","202310",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,9,0,9944
"Israel","ISR","202311",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,5,0,6211
"Israel","ISR","202312",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,3,0,7097
"Israel","ISR","202401",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,7,0,0
"Israel","ISR","202402",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,12,0,0
"Israel","ISR","202403",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,6,0,0
"Israel","ISR","202404",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,7,0,0
"Israel","ISR","202405",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,2,0,0
"Israel","ISR","202406",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,4,0,0
"Israel","ISR","202407",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,3,0,0
"Israel","ISR","202408",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,8,0,0
"Israel","ISR","202409",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,7,0,0
"Israel","ISR","202410",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,11,0,0
"Israel","ISR","202411",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,3,0,0
"Israel","ISR","202412",31.236,30.044,31.4329786422529,34.9911381968011,391117.816477163,11,0,0
"Israel","ISR","202302",32.5,15.6,31.4329786422529,34.9911381968011,1780585.0652572,1,1,20
"Israel","ISR","202401",32.581,0.314,31.4329786422529,34.9911381968011,3473452.38429265,1,0,0
"Israel","ISR","202307",32.85,39.93,31.4329786422529,34.9911381968011,965403.064833303,2,0,21
"Israel","ISR","202311",32.85,39.93,31.4329786422529,34.9911381968011,965403.064833303,1,0,6211
"Israel","ISR","202401",32.85,39.93,31.4329786422529,34.9911381968011,965403.064833303,1,0,0
"Israel","ISR","202404",32.85,39.93,31.4329786422529,34.9911381968011,965403.064833303,1,0,0
"Israel","ISR","202408",32.85,39.93,31.4329786422529,34.9911381968011,965403.064833303,4,0,0
"Israel","ISR","202409",32.85,39.93,31.4329786422529,34.9911381968011,965403.064833303,2,0,0
"Israel","ISR","202410",32.85,39.93,31.4329786422529,34.9911381968011,965403.064833303,2,0,0
"Israel","ISR","202412",32.85,39.93,31.4329786422529,34.9911381968011,965403.064833303,2,0,0
"Israel","ISR","202312",33,35,31.4329786422529,34.9911381968011,438214.320761678,1,0,7097
"Israel","ISR","202309",33.365,35.172,31.4329786422529,34.9911381968011,442848.608399928,1,0,9
"Israel","ISR","202411",33.365,35.172,31.4329786422529,34.9911381968011,442848.608399928,1,0,0
"Israel","ISR","202310",34.259,31.273,31.4329786422529,34.9911381968011,71842.3624597559,1,0,9944
"Israel","ISR","202311",34.259,31.273,31.4329786422529,34.9911381968011,71842.3624597559,1,0,6211
"Israel","ISR","202312",34.259,31.273,31.4329786422529,34.9911381968011,71842.3624597559,1,0,7097
"Israel","ISR","202311",34.456,31.507,31.4329786422529,34.9911381968011,51472.9614350618,2,0,6211
"Israel","ISR","202312",34.456,31.507,31.4329786422529,34.9911381968011,51472.9614350618,1,0,7097
"Israel","ISR","202401",34.456,31.507,31.4329786422529,34.9911381968011,51472.9614350618,2,0,0
"Israel","ISR","202402",34.456,31.507,31.4329786422529,34.9911381968011,51472.9614350618,1,0,0
"Israel","ISR","202410",34.456,31.507,31.4329786422529,34.9911381968011,51472.9614350618,1,0,0
"Israel","ISR","202310",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,4,0,9944
"Israel","ISR","202311",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,7,0,6211
"Israel","ISR","202312",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,1,0,7097
"Israel","ISR","202401",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,1,0,0
"Israel","ISR","202402",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,3,0,0
"Israel","ISR","202404",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,2,0,0
"Israel","ISR","202406",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,1,0,0
"Israel","ISR","202407",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,1,0,0
"Israel","ISR","202408",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,1,0,0
"Israel","ISR","202409",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,1,0,0
"Israel","ISR","202410",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,4,0,0
"Israel","ISR","202411",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,5,0,0
"Israel","ISR","202412",34.75,31.5,31.4329786422529,34.9911381968011,24080.8475126688,5,0,0
"Israel","ISR","202310",34.78,32.08,31.4329786422529,34.9911381968011,74747.2576609542,2,0,9944
"Israel","ISR","202311",34.78,32.08,31.4329786422529,34.9911381968011,74747.2576609542,1,1,6211
"Israel","ISR","202402",34.78,32.08,31.4329786422529,34.9911381968011,74747.2576609542,1,0,0
"Israel","ISR","202403",34.78,32.08,31.4329786422529,34.9911381968011,74747.2576609542,1,0,0
"Israel","ISR","202404",34.78,32.08,31.4329786422529,34.9911381968011,74747.2576609542,1,0,0
"Israel","ISR","202408",34.78,32.08,31.4329786422529,34.9911381968011,74747.2576609542,2,0,0
"Israel","ISR","202410",34.78,32.08,31.4329786422529,34.9911381968011,74747.2576609542,1,0,0
"Israel","ISR","202403",35,39,31.4329786422529,34.9911381968011,842357.348518053,1,0,0
"Israel","ISR","202302",35.006,29.532,31.4329786422529,34.9911381968011,211620.776417286,1,1,20
"Israel","ISR","202401",35.006,29.532,31.4329786422529,34.9911381968011,211620.776417286,1,0,0
"Israel","ISR","202410",35.006,29.532,31.4329786422529,34.9911381968011,211620.776417286,1,0,0
"Israel","ISR","202412",35.006,29.532,31.4329786422529,34.9911381968011,211620.776417286,1,0,0
"Israel","ISR","202301",35.203,31.904,31.4329786422529,34.9911381968011,56144.5922749869,1,0,22
"Israel","ISR","202309",35.203,31.904,31.4329786422529,34.9911381968011,56144.5922749869,1,0,9
"Israel","ISR","202311",35.203,31.904,31.4329786422529,34.9911381968011,56144.5922749869,1,0,6211
"Israel","ISR","202401",35.203,31.904,31.4329786422529,34.9911381968011,56144.5922749869,3,0,0
"Israel","ISR","202407",35.203,31.904,31.4329786422529,34.9911381968011,56144.5922749869,1,0,0
"Israel","ISR","202408",35.203,31.904,31.4329786422529,34.9911381968011,56144.5922749869,1,0,0
"Israel","ISR","202301",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,2,0,22
"Israel","ISR","202310",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,1,0,9944
"Israel","ISR","202401",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,1,0,0
"Israel","ISR","202402",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,1,0,0
"Israel","ISR","202403",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,1,0,0
"Israel","ISR","202404",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,1,0,0
"Israel","ISR","202405",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,1,0,0
"Israel","ISR","202406",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,1,0,0
"Israel","ISR","202407",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,1,0,0
"Israel","ISR","202408",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,1,0,0
"Israel","ISR","202409",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,2,0,0
"Israel","ISR","202410",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,1,0,0
"Israel","ISR","202411",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,1,0,0
"Israel","ISR","202412",35.226,31.779,31.4329786422529,34.9911381968011,44491.6875552166,3,0,0
"Israel","ISR","202301",35.25,32,31.4329786422529,34.9911381968011,67713.1729408828,1,0,22
"Israel","ISR","202310",35.25,32,31.4329786422529,34.9911381968011,67713.1729408828,1,0,9944
"Israel","ISR","202311",35.25,32,31.4329786422529,34.9911381968011,67713.1729408828,2,0,6211
"Israel","ISR","202402",35.25,32,31.4329786422529,34.9911381968011,67713.1729408828,1,0,0
"Israel","ISR","202412",35.25,32,31.4329786422529,34.9911381968011,67713.1729408828,1,0,0
"Israel","ISR","202401",35.303,31.947,31.4329786422529,34.9911381968011,64395.7044353053,1,0,0
"Israel","ISR","202402",35.303,31.947,31.4329786422529,34.9911381968011,64395.7044353053,1,0,0
"Israel","ISR","202406",35.303,31.947,31.4329786422529,34.9911381968011,64395.7044353053,1,0,0
"Israel","ISR","202409",35.303,31.947,31.4329786422529,34.9911381968011,64395.7044353053,1,0,0
"Israel","ISR","202403",35.506,33.898,31.4329786422529,34.9911381968011,278613.051404363,1,0,0
"Israel","ISR","202404",35.506,33.898,31.4329786422529,34.9911381968011,278613.051404363,1,0,0
"Israel","ISR","202406",35.506,33.898,31.4329786422529,34.9911381968011,278613.051404363,2,0,0
"Israel","ISR","202408",35.506,33.898,31.4329786422529,34.9911381968011,278613.051404363,3,0,0
"Israel","ISR","202409",35.506,33.898,31.4329786422529,34.9911381968011,278613.051404363,2,0,0
"Israel","ISR","202410",35.506,33.898,31.4329786422529,34.9911381968011,278613.051404363,3,0,0
"Israel","ISR","202411",35.506,33.898,31.4329786422529,34.9911381968011,278613.051404363,4,0,0
"Israel","ISR","202412",35.506,33.898,31.4329786422529,34.9911381968011,278613.051404363,1,0,0
"Israel","ISR","202310",35.833,33.833,31.4329786422529,34.9911381968011,278578.45462537,1,0,9944
"Israel","ISR","202312",35.833,33.833,31.4329786422529,34.9911381968011,278578.45462537,1,0,7097
"Israel","ISR","202404",35.833,33.833,31.4329786422529,34.9911381968011,278578.45462537,2,0,0
"Israel","ISR","202406",35.833,33.833,31.4329786422529,34.9911381968011,278578.45462537,1,0,0
"Israel","ISR","202410",35.833,33.833,31.4329786422529,34.9911381968011,278578.45462537,1,0,0
"Israel","ISR","202411",35.833,33.833,31.4329786422529,34.9911381968011,278578.45462537,1,0,0
"Israel","ISR","202409",35.834,34.437,31.4329786422529,34.9911381968011,343548.303387068,1,0,0
"Israel","ISR","202310",35.933,31.95,31.4329786422529,34.9911381968011,106167.036239048,6,0,9944
"Israel","ISR","202311",35.933,31.95,31.4329786422529,34.9911381968011,106167.036239048,4,0,6211
"Israel","ISR","202403",35.933,31.95,31.4329786422529,34.9911381968011,106167.036239048,1,0,0
"Israel","ISR","202404",35.933,31.95,31.4329786422529,34.9911381968011,106167.036239048,2,0,0
"Israel","ISR","202406",35.933,31.95,31.4329786422529,34.9911381968011,106167.036239048,1,0,0
"Israel","ISR","202408",35.933,31.95,31.4329786422529,34.9911381968011,106167.036239048,2,0,0
"Israel","ISR","202409",35.933,31.95,31.4329786422529,34.9911381968011,106167.036239048,1,0,0
"Israel","ISR","202410",35.933,31.95,31.4329786422529,34.9911381968011,106167.036239048,4,0,0
"Israel","ISR","202310",36,31,31.4329786422529,34.9911381968011,107460.573224207,1,0,9944
"Israel","ISR","202311",36,31,31.4329786422529,34.9911381968011,107460.573224207,3,0,6211
"Israel","ISR","202312",36,31,31.4329786422529,34.9911381968011,107460.573224207,1,0,7097
"Israel","ISR","202401",36,31,31.4329786422529,34.9911381968011,107460.573224207,1,0,0
"Israel","ISR","202406",36,31,31.4329786422529,34.9911381968011,107460.573224207,1,0,0
"Israel","ISR","202409",36,31,31.4329786422529,34.9911381968011,107460.573224207,1,0,0
"Israel","ISR","202410",36,31,31.4329786422529,34.9911381968011,107460.573224207,1,0,0
"Israel","ISR","202406",36.292,33.513,31.4329786422529,34.9911381968011,261792.831269437,1,0,0
"Israel","ISR","202410",36.292,33.513,31.4329786422529,34.9911381968011,261792.831269437,1,0,0
"Israel","ISR","202411",36.292,33.513,31.4329786422529,34.9911381968011,261792.831269437,1,0,0
"Israel","ISR","202310",37.617,55.756,31.4329786422529,34.9911381968011,2715422.78740875,2,0,9944
"Israel","ISR","202402",37.617,55.756,31.4329786422529,34.9911381968011,2715422.78740875,2,0,0
"Israel","ISR","202408",37.617,55.756,31.4329786422529,34.9911381968011,2715422.78740875,2,0,0
"Israel","ISR","202409",37.617,55.756,31.4329786422529,34.9911381968011,2715422.78740875,1,0,0
"Israel","ISR","202410",37.617,55.756,31.4329786422529,34.9911381968011,2715422.78740875,1,0,0
"Israel","ISR","202411",37.617,55.756,31.4329786422529,34.9911381968011,2715422.78740875,1,0,0
"Israel","ISR","202305",39.173,21.543,31.4329786422529,34.9911381968011,1176825.66058797,1,0,52
"Israel","ISR","202403",39.173,21.543,31.4329786422529,34.9911381968011,1176825.66058797,1,0,0
"Israel","ISR","202408",39.173,21.543,31.4329786422529,34.9911381968011,1176825.66058797,2,0,0
"Israel","ISR","202404",39.823,21.422,31.4329786422529,34.9911381968011,1213620.97146264,1,0,0
"Israel","ISR","202409",44.366,33.315,31.4329786422529,34.9911381968011,905595.950918153,1,0,0
"Israel","ISR","202410",44.366,33.315,31.4329786422529,34.9911381968011,905595.950918153,1,0,0
"Israel","ISR","202307",45,25,31.4329786422529,34.9911381968011,1214197.75943025,1,0,21
"Israel","ISR","202310",45,25,31.4329786422529,34.9911381968011,1214197.75943025,1,0,9944
"Israel","ISR","202312",45,25,31.4329786422529,34.9911381968011,1214197.75943025,1,0,7097
"Israel","ISR","202401",45,25,31.4329786422529,34.9911381968011,1214197.75943025,1,0,0
"Israel","ISR","202407",45,25,31.4329786422529,34.9911381968011,1214197.75943025,1,0,0
"Israel","ISR","202412",45,25,31.4329786422529,34.9911381968011,1214197.75943025,1,0,0
"Israel","ISR","202306",46.717,24.633,31.4329786422529,34.9911381968011,1377168.61555406,1,0,17
"Israel","ISR","202309",46.717,24.633,31.4329786422529,34.9911381968011,1377168.61555406,3,1,9
"Israel","ISR","202310",46.717,24.633,31.4329786422529,34.9911381968011,1377168.61555406,5,0,9944
"Israel","ISR","202311",46.717,24.633,31.4329786422529,34.9911381968011,1377168.61555406,3,0,6211
"Israel","ISR","202402",46.717,24.633,31.4329786422529,34.9911381968011,1377168.61555406,2,0,0
"Israel","ISR","202404",46.717,24.633,31.4329786422529,34.9911381968011,1377168.61555406,2,0,0
"Israel","ISR","202408",46.717,24.633,31.4329786422529,34.9911381968011,1377168.61555406,1,0,0
"Israel","ISR","202409",46.717,24.633,31.4329786422529,34.9911381968011,1377168.61555406,2,0,0
"Israel","ISR","202410",46.717,24.633,31.4329786422529,34.9911381968011,1377168.61555406,5,0,0
"Israel","ISR","202411",46.717,24.633,31.4329786422529,34.9911381968011,1377168.61555406,3,0,0
"Israel","ISR","202410",47.658,29.337,31.4329786422529,34.9911381968011,1237805.70418744,1,0,0
"Israel","ISR","202412",47.658,29.337,31.4329786422529,34.9911381968011,1237805.70418744,1,0,0
"Israel","ISR","202410",49.109,55.796,31.4329786422529,34.9911381968011,2928042.3166074,4,0,0
"Israel","ISR","202404",50.55,26,31.4329786422529,34.9911381968011,1632943.01114206,1,0,0
"Israel","ISR","202405",50.578,26.225,31.4329786422529,34.9911381968011,1624920.46575711,1,0,0
"Israel","ISR","202310",51.25,25.5,31.4329786422529,34.9911381968011,1720365.36541285,1,0,9944
"Israel","ISR","202311",51.25,25.5,31.4329786422529,34.9911381968011,1720365.36541285,1,0,6211
"Israel","ISR","2024",51.25,25.5,31.4329786422529,34.9911381968011,1720365.36541285,1,0,0
"Israel","ISR","202408",51.25,25.5,31.4329786422529,34.9911381968011,1720365.36541285,2,0,0
"Israel","ISR","202410",51.25,25.5,31.4329786422529,34.9911381968011,1720365.36541285,1,0,0
"Israel","ISR","202412",51.25,25.5,31.4329786422529,34.9911381968011,1720365.36541285,1,0,0
"Israel","ISR","202310",51.389,35.689,31.4329786422529,34.9911381968011,1590879.87008304,1,0,9944
"Israel","ISR","202401",51.389,35.689,31.4329786422529,34.9911381968011,1590879.87008304,1,0,0
"Israel","ISR","202403",51.389,35.689,31.4329786422529,34.9911381968011,1590879.87008304,1,0,0
"Israel","ISR","202407",51.389,35.689,31.4329786422529,34.9911381968011,1590879.87008304,1,0,0
"Israel","ISR","202408",51.389,35.689,31.4329786422529,34.9911381968011,1590879.87008304,3,0,0
"Israel","ISR","202411",51.389,35.689,31.4329786422529,34.9911381968011,1590879.87008304,1,0,0
"Israel","ISR","202310",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,4,0,9944
"Israel","ISR","202311",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,3,0,6211
"Israel","ISR","202312",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,3,0,7097
"Israel","ISR","202401",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,1,0,0
"Israel","ISR","202402",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,4,0,0
"Israel","ISR","202403",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,4,0,0
"Israel","ISR","202404",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,1,0,0
"Israel","ISR","202406",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,4,0,0
"Israel","ISR","202407",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,1,0,0
"Israel","ISR","202408",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,4,0,0
"Israel","ISR","202409",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,9,0,0
"Israel","ISR","202410",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,7,0,0
"Israel","ISR","202411",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,2,0,0
"Israel","ISR","202412",51.533,25.287,31.4329786422529,34.9911381968011,1756414.15293523,6,0,0
"Israel","ISR","202305",54,24,31.4329786422529,34.9911381968011,2043945.38562828,1,0,52
"Israel","ISR","202310",54,24,31.4329786422529,34.9911381968011,2043945.38562828,1,0,9944
"Israel","ISR","202311",54,24,31.4329786422529,34.9911381968011,2043945.38562828,2,0,6211
"Israel","ISR","202312",54,24,31.4329786422529,34.9911381968011,2043945.38562828,2,0,7097
"Israel","ISR","202401",54,24,31.4329786422529,34.9911381968011,2043945.38562828,1,0,0
"Israel","ISR","202401",54.367,24.467,31.4329786422529,34.9911381968011,2053202.82672068,1,0,0
"Israel","ISR","202407",54.367,24.467,31.4329786422529,34.9911381968011,2053202.82672068,1,0,0
"Israel","ISR","202301",55.297,25.263,31.4329786422529,34.9911381968011,2100647.44646351,1,0,22
"Israel","ISR","202310",55.297,25.263,31.4329786422529,34.9911381968011,2100647.44646351,1,0,9944
"Israel","ISR","202411",55.297,25.263,31.4329786422529,34.9911381968011,2100647.44646351,2,0,0
"Israel","ISR","202410",58.38,37.938,31.4329786422529,34.9911381968011,2252810.81692279,1,0,0
